name,is_classical,choice_depth,split
MemHolder.smul_iff,1,4,classical_heldout
MvPolynomial.degreeOf_C_mul,1,2,classical_heldout
SimpleGraph.edgeFinset_deleteIncidenceSet_eq_sdiff,1,7,classical_heldout
Matroid.removeLoops_isBasis'_eq,1,11,classical_heldout
PresentedGroup.generated_by,0,,test
Fin.cycleRange_of_gt,0,,train
Finset.image₂_inter_right,0,,train
Int.log_mono_right,1,6,classical_heldout
bernoulliPowerSeries_mul_exp_sub_one,1,3,classical_heldout
CategoryTheory.ShortComplex.exact_iff_homology_iso_zero,1,4,classical_heldout
map_nonneg,0,,train
MeasureTheory.NullMeasurableSet.toMeasurable_ae_eq,1,2,classical_heldout
minpoly.map_eq_of_equiv_equiv,1,3,classical_heldout
AffineBasis.isUnit_toMatrix_iff,1,3,classical_heldout
RootPairing.Base.apply_mem_range_root_of_cartanMatrixEq,1,5,classical_heldout
Unitization.splitMul_apply,1,5,classical_heldout
HasProdUniformly.hasProdLocallyUniformly,0,,test
ZLattice.sum_piFinset_Icc_rpow_le,1,3,classical_heldout
CategoryTheory.ShortComplex.SnakeInput.L₀_g_δ,1,4,classical_heldout
RootPairing.not_isG2_iff_isNotG2,1,5,classical_heldout
Fin.removeNth_update,0,,train
ascPochhammer_nat_eq_ascFactorial,1,7,classical_heldout
VectorField.mlieBracketWithin_eq_zero_of_eq_zero,1,3,classical_heldout
Finset.Ico_eq_filter_ssubsets,0,,train
exists_one_le_mul_of_le,0,,test
IsCyclotomicExtension.Rat.ncard_primesOver_of_prime_pow,1,3,classical_heldout
not_isMeagre_of_isGδ_of_dense,1,6,classical_heldout
MeasureTheory.hittingAfter_mono,1,2,classical_heldout
CategoryTheory.FinallySmall.exists_small_weakly_terminal_set,1,4,classical_heldout
Finset.insert_sdiff_insert',0,,test
Stirling.tendsto_stirlingSeq_sqrt_pi,1,4,classical_heldout
Filter.comap_eval_neBot_iff',1,3,classical_heldout
Filter.eventually_swap_iff,0,,train
CliffordAlgebra.toProd_comp_ofProd,0,,train
Real.BohrMollerup.le_logGammaSeq,1,4,classical_heldout
Fin.succ_castPred_eq_add_one,0,,train
CategoryTheory.epi_from_simple_zero_of_not_iso,1,2,classical_heldout
AffineIndependent.affineSpan_disjoint_of_disjoint,1,3,classical_heldout
CategoryTheory.ProjectiveResolution.neg_extMk,1,5,classical_heldout
Equiv.Perm.mem_support_of_mem_noncommProd_support,1,2,classical_heldout
MonoidHom.CompTriple.comp_assoc,0,,train
Polynomial.roots_eq_zero_iff_isRoot_eq_bot,1,4,classical_heldout
EMetric.mk_uniformity_basis_le,0,,test
IsStrictlyPositive.smul,1,4,classical_heldout
Algebra.TensorProduct.includeLeft_map_center_le,0,,train
SimpleGraph.le_card_nonuniformWitness,1,2,classical_heldout
CategoryTheory.regularTopology.mem_sieves_of_hasEffectiveEpi,0,,train
Finsupp.erase_update_eq_erase,0,,test
Polynomial.IsDistinguishedAt.map_eq_X_pow,1,3,classical_heldout
WeierstrassCurve.c₆_of_isShortNF_of_char_three,0,,train
StrictConcaveOn.secant_strict_mono,1,5,classical_heldout
Batteries.PairingHeapImp.Heap.size_merge,0,,train
AffineSubspace.isPreconnected_setOf_sOppSide,1,2,classical_heldout
CategoryTheory.OrthogonalReflection.isLocal_isLocal_toSucc,1,3,classical_heldout
Set.BijOn.subset_right,0,,train
TwoSidedIdeal.lt_iff,0,,train
InnerProductSpace.ext_inner_left_basis,1,5,classical_heldout
RootPairing.coxeterWeightIn_ne_four,1,3,classical_heldout
IsPrimitiveRoot.minpoly_eq_pow_coprime,1,3,classical_heldout
IsLinearTopology.hasBasis_twoSidedIdeal,0,,train
Equiv.Perm.isCycle_cycleOf,0,,train
Fin.take_addCases_left,0,,val
gauge_zero,1,2,classical_heldout
CompHausLike.Sigma.isOpenEmbedding_ι,1,3,classical_heldout
Asymptotics.isLittleO_pow_pow_atTop_of_lt,1,4,classical_heldout
MeasureTheory.Conservative.measure_mem_forall_ge_image_notMem_eq_zero,1,5,classical_heldout
CategoryTheory.Limits.BinaryFan.isLimit_iff_isIso_fst,1,4,classical_heldout
AddCircle.Ico_ext,1,9,classical_heldout
IsPreconnected.union',0,,train
SimpleGraph.FarFromTriangleFree.nonpos,1,5,classical_heldout
Real.binEntropy_two_inv,1,5,classical_heldout
Polynomial.smeval_X_pow_mul,1,6,classical_heldout
Function.Periodic.differentiable_qParam,1,4,classical_heldout
CategoryTheory.Sheaf.isLocallySurjective_iff_epi',1,3,classical_heldout
Matroid.sum'_isBase_iff,0,,train
MeasureTheory.FiniteMeasure.testAgainstNN_smul,1,4,classical_heldout
closure_Ioc,1,6,classical_heldout
Subalgebra.op_adjoin,0,,test
FiniteMultiplicity.le_multiplicity_of_le_emultiplicity,1,3,classical_heldout
Finsupp.support_single_add,1,2,classical_heldout
Antitone.partBind,0,,train
PrimeSpectrum.isClosed_range_of_stableUnderSpecialization,1,5,classical_heldout
IsBaseChange.linearMapRight,1,6,classical_heldout
MonomialOrder.leadingTerm_leadingTerm,1,2,classical_heldout
LipschitzWith.ae_exists_fderiv_of_countable,1,4,classical_heldout
IsLinearMap.isLinearMap_add,0,,train
adjoin_monomial_eq_reesAlgebra,1,5,classical_heldout
CategoryTheory.isoSheafify_inv,1,5,classical_heldout
TensorProduct.comm_trans_rid,0,,val
UniqueFactorizationMonoid.normalize_normalized_factor,1,2,classical_heldout
Topology.IsConstructible.empty_union_induction,0,,val
finprod_cond_eq_prod_of_cond_iff,1,4,classical_heldout
Nat.even_xor,0,,train
IsCyclotomicExtension.Rat.eq_span_zeta_sub_one_of_liesOver,1,4,classical_heldout
HahnSeries.min_le_min_add,1,5,classical_heldout
Algebra.FinitePresentation.of_finitePresentation_tensorProduct_of_faithfullyFlat,1,4,classical_heldout
ProbabilityTheory.Kernel.IndepFun.indepFun_process,1,4,classical_heldout
Polynomial.IsPrimitive.irreducible_of_irreducible_map_of_injective,1,6,classical_heldout
Submonoid.LocalizationMap.map_mk',1,5,classical_heldout
TopCat.GlueData.open_image_open,1,5,classical_heldout
SimpleGraph.EdgeLabeling.iSup_labelGraph,0,,train
intervalIntegral.integral_derivWithin_uIcc_of_contDiffOn_uIcc,1,3,classical_heldout
LinearIndepOn.union_id_of_quotient,1,4,classical_heldout
TensorProduct.exists_multiset,0,,train
OreLocalization.zero_add,0,,train
MeasureTheory.SimpleFunc.lintegral_eq_lintegral,1,5,classical_heldout
EuclideanDomain.gcd_dvd,1,7,classical_heldout
MeasureTheory.integral_posConvolution,1,3,classical_heldout
NumberField.mixedEmbedding.fundamentalCone.setLIntegral_paramSet_exp,1,2,classical_heldout
Algebra.norm_zero,1,3,classical_heldout
CategoryTheory.Limits.preservesFiniteLimits_of_preservesFiniteLimitsOfSize,1,4,classical_heldout
ProbabilityTheory.Kernel.setIntegral_comp,1,3,classical_heldout
IsHomeomorphicTrivialFiberBundle.continuous_proj,1,5,classical_heldout
ENNReal.inv_strictAnti,1,6,classical_heldout
EuclideanGeometry.Sphere.commonIntTangents_union_commonExtTangents,1,2,classical_heldout
cfc_mono,1,2,classical_heldout
Polynomial.support_integralNormalization_subset,1,4,classical_heldout
preNormEDS_even,1,9,classical_heldout
CategoryTheory.Join.mapIsoWhiskerRight_inv,0,,test
Con.conGen_of_con,0,,train
Complex.hasStrictDerivAt_sinh,1,4,classical_heldout
LinearMap.pi_zero,0,,test
Batteries.RBNode.Balanced.insert,0,,train
DFinsupp.comapDomain_smul,1,5,classical_heldout
CategoryTheory.Limits.Types.Pushout.equivalence_rel',0,,test
FixedDetMatrices.induction_on,1,8,classical_heldout
exists_mem_nhds_zero_mul_subset,1,7,classical_heldout
Continuous.cfcₙ_nnreal_of_mem_nhdsSet,1,3,classical_heldout
CompHausLike.LocallyConstant.adjunction_left_triangle,1,4,classical_heldout
List.takeI_left',0,,train
AlgebraicGeometry.IsSeparated.of_isAffineHom,1,4,classical_heldout
Submodule.mem_sSup_of_mem,0,,test
hasSum_zeta_two,1,4,classical_heldout
SimpleGraph.fromEdgeSet_empty,1,7,classical_heldout
WeierstrassCurve.Jacobian.dblY_of_Y_eq,1,6,classical_heldout
inner_self_im,1,4,classical_heldout
WeierstrassCurve.Jacobian.negAddY_smul,0,,train
MeasureTheory.Measure.toSphereBallBound_mul_measure_unitBall_le_toSphere_ball,1,3,classical_heldout
LinearMap.finrank_maxGenEigenspace_zero_eq,1,3,classical_heldout
Fin.contractNth_apply_of_ne,0,,train
MeasureTheory.OuterMeasure.boundedBy_eq_ofFunction,1,4,classical_heldout
Seminorm.bound_of_shell,1,3,classical_heldout
SimpleGraph.Subgraph.inclusion.injective,0,,train
Submodule.exists_injOn_mkQ_image_span_eq_of_span_eq_map_mkQ_of_le_jacobson_bot,1,5,classical_heldout
PosNum.cmp_to_nat_lemma,0,,train
Filter.nhds_mono,1,9,classical_heldout
UnitAddTorus.hasSum_prod_mFourierCoeff,1,3,classical_heldout
MeasureTheory.integral_zero_measure,1,2,classical_heldout
fourierIntegral_gaussian,1,4,classical_heldout
Nat.self_div_pow_eq_ofDigits_drop,1,10,classical_heldout
Nat.coprime_of_probablePrime,0,,train
Cardinal.add_eq_left_iff,1,3,classical_heldout
WeierstrassCurve.b_relation,0,,val
LinearMap.polar_nonempty,1,7,classical_heldout
Associates.le_of_count_ne_zero,1,3,classical_heldout
MeasureTheory.Integrable.exists_hasCompactSupport_lintegral_sub_le,1,4,classical_heldout
Set.dissipate_succ,0,,train
CategoryTheory.Limits.limit.lift_map,1,4,classical_heldout
List.Perm.kunion_right,0,,train
HomotopyEquiv.isKInjective,1,7,classical_heldout
cfcₙ_integral,1,3,classical_heldout
sbtw_lineMap_iff,1,8,classical_heldout
Finset.Colex.lt_iff_max'_mem,0,,val
Finset.fold_union_empty_singleton,0,,train
Irreducible.not_isSquare,0,,train
gaussSum_pow_eq_prod_jacobiSum_aux,1,3,classical_heldout
Nat.pow_succ_le_ascFactorial,0,,train
Finsupp.some_single_none,1,3,classical_heldout
Bornology.IsBounded.thickening,1,4,classical_heldout
CategoryTheory.GradedObject.Monoidal.tensorObj_ext,1,5,classical_heldout
LieModule.Weight.genWeightSpaceOf_ne_bot,0,,train
ProbabilityTheory.mgf_const_add,1,4,classical_heldout
NumberField.mixedEmbedding.fundamentalCone.compactSet_eq_union_aux₂,1,2,classical_heldout
Polynomial.eval_comp,1,6,classical_heldout
ProbabilityTheory.Kernel.comap_sectL,1,4,classical_heldout
zpow_eq_zpow_iff_of_ne_zero₀,1,7,classical_heldout
RCLike.add_conj,1,5,classical_heldout
Subgroup.IsComplement.equiv_mul_right,1,6,classical_heldout
List.getElem_le_maximum_of_length_pos,0,,test
WeierstrassCurve.Affine.CoordinateRing.XClass_ne_zero,1,3,classical_heldout
CategoryTheory.FreeGroupoid.lift_id_comp_of,1,6,classical_heldout
Rat.cast_smul_eq_qsmul,0,,train
PowerSeries.WithPiTopology.summable_iff_summable_coeff,1,3,classical_heldout
FreeGroup.reduce.red,0,,val
char_dvd_card_solutions_of_sum_lt,1,3,classical_heldout
List.formPerm_ext_iff,1,5,classical_heldout
AlgebraicGeometry.ProjIsoSpecTopComponent.ToSpec.isPrime_carrier,1,8,classical_heldout
unique_topology_of_t2,1,2,classical_heldout
FloorSemiring.tendsto_mul_pow_div_factorial_sub_atTop,1,7,classical_heldout
Set.univ_eq_true_false,1,5,classical_heldout
natDegree_radical_le,1,3,classical_heldout
RingSeminorm.seminorm_one_eq_one_iff_ne_zero,1,3,classical_heldout
Matrix.diagonal_updateCol_single,1,6,classical_heldout
Order.isMin_or_mem_range_succ_or_isSuccLimit,1,3,classical_heldout
mem_tangentConeAt_of_frequently,0,,train
CategoryTheory.IsPullback.of_bot',1,4,classical_heldout
NFA.evalFrom_biUnion,0,,train
Filter.Tendsto.eventually_forall_ge_atTop,1,5,classical_heldout
Matrix.toLin_transpose,1,6,classical_heldout
Fin.comp_snoc,0,,val
Ideal.height_le_card_of_mem_minimalPrimes_span,1,4,classical_heldout
Finset.card_mul_cast_mulConst,1,6,classical_heldout
Polynomial.toAddCircle_X_pow_eq_fourier,1,4,classical_heldout
Nat.not_exists_sq,0,,train
CategoryTheory.Limits.opProductIsoCoproduct'_inv_comp_lift,0,,train
ProbabilityTheory.strong_law_aux4,1,3,classical_heldout
finprod_mem_range',1,3,classical_heldout
LinearMap.toMatrix₂_comp,1,4,classical_heldout
IntermediateField.aeval_gen_minpoly,1,3,classical_heldout
Polynomial.Chebyshev.one_sub_X_sq_mul_derivative_derivative_T_eq_poly_in_T,1,6,classical_heldout
not_differentiableWithinAt_of_local_left_inverse_hasDerivWithinAt_zero,1,4,classical_heldout
IsPurelyInseparable.tower_bot,1,3,classical_heldout
ProbabilityTheory.IndepFun.mgf_add,1,4,classical_heldout
taylor_mean_remainder,1,3,classical_heldout
LinearIndependent.group_smul,1,3,classical_heldout
CategoryTheory.Functor.inv_whiskerRight,1,4,classical_heldout
QuotientGroup.norm_mk_eq_zero_iff_mem_closure,1,10,classical_heldout
nhds_basis_Ioo_one_lt,0,,train
Finsupp.toMultiset_sup,1,5,classical_heldout
IsMeagre.empty,0,,train
parallelepiped_eq_sum_segment,1,3,classical_heldout
IsLocalRing.map_tensorProduct_mk_eq_top,1,3,classical_heldout
ApproximatesLinearOn.open_image,1,4,classical_heldout
List.permutationsAux_append,0,,train
QuotientAddGroup.integral_mul_eq_integral_automorphize_mul,1,4,classical_heldout
TrivSqZeroExt.norm_def,1,5,classical_heldout
SimpleGraph.isClique_map_finset_iff_of_nontrivial,1,4,classical_heldout
isNoetherian_submodule,1,5,classical_heldout
Mathlib.Meta.Positivity.nonneg_of_isNat',1,10,classical_heldout
WittVector.wittPolyProdRemainder_vars,1,3,classical_heldout
parallelepiped_comp_equiv,1,8,classical_heldout
RootPairing.coxeterWeightIn_mem_set_of_isCrystallographic,1,3,classical_heldout
List.take_splitLength,0,,test
MeasureTheory.withDensityᵥ_neg,1,2,classical_heldout
Polynomial.modByMonic_X_sub_C_eq_C_eval,1,4,classical_heldout
ENNReal.zpow_neg,1,6,classical_heldout
sphere_subset_range_iff_surjective,1,3,classical_heldout
Zsqrtd.sqLe_mul,0,,train
Cardinal.aleph_one_le_continuum,1,4,classical_heldout
PowerSeries.HasEval.mul_right,1,7,classical_heldout
TopologicalSpace.IsSeparable.exists_countable_dense_subset,1,4,classical_heldout
ProbabilityTheory.integrable_exp_mul_abs_add,1,3,classical_heldout
Polynomial.X_pow_sub_C_ne_zero,1,5,classical_heldout
AlgebraicGeometry.Scheme.IdealSheafData.le_of_iSup_eq_top,1,3,classical_heldout
CategoryTheory.Adjunction.leftAdjointUniq_hom_counit,0,,train
intervalIntegral.integral_comp_smul_deriv''',1,3,classical_heldout
Polynomial.coeff_C_mul,1,4,classical_heldout
CategoryTheory.Pretriangulated.comp_distTriang_mor_zero₁₂,1,6,classical_heldout
MeasureTheory.integrable_withDensity_iff,1,4,classical_heldout
HasFDerivWithinAt.multiset_prod,1,4,classical_heldout
CategoryTheory.Sieve.equalizer_self,0,,train
AlgebraicGeometry.Scheme.IdealSheafData.radical_sup,1,8,classical_heldout
normalize_eq_zero,0,,train
MeasureTheory.condLExp_add_left,1,2,classical_heldout
MeasureTheory.L1.norm_eq_integral_norm,1,3,classical_heldout
Batteries.RBNode.Path.Ordered.fill,0,,train
MDifferentiableWithinAt.clm_apply,1,5,classical_heldout
Mathlib.Tactic.Monoidal.mk_eq_of_naturality,0,,train
TopologicalSpace.eq_induced_by_maps_to_sierpinski,0,,train
UniqueFactorizationMonoid.primeFactors_mul_eq_union,1,3,classical_heldout
MeasureTheory.MeasurePreserving.exists_mem_iterate_mem_of_measure_univ_lt_mul_measure,1,4,classical_heldout
MeasureTheory.exists_ne_zero_mem_lattice_of_measure_mul_two_pow_le_measure,1,3,classical_heldout
Complex.hasStrictDerivAt_sin,1,4,classical_heldout
Ordinal.veblenWith_succ,1,4,classical_heldout
Function.LeftInverse.list_map,0,,val
iSup_succ,1,7,classical_heldout
Polynomial.isNilpotent_reflect_iff,1,3,classical_heldout
AlgebraicGeometry.SurjectiveOnStalks.mono_of_injective,1,4,classical_heldout
MvPowerSeries.lexOrder_def_of_ne_zero,1,2,classical_heldout
AdicCompletion.mk_ofAlgEquiv_symm,1,7,classical_heldout
RootPairing.GeckConstruction.span_range_h'_eq_top,1,4,classical_heldout
Ordnode.Balanced.dual,0,,train
Units.mulArchimedean_iff,0,,train
AlgebraicGeometry.Proj.fromOfGlobalSections_toSpecZero,1,5,classical_heldout
Set.conj_mem_fixingSubgroup,0,,val
Multiset.add_sub_assoc,1,5,classical_heldout
CategoryTheory.Limits.HasBiproduct.of_hasProduct,1,3,classical_heldout
CategoryTheory.preservesFinOfPreservesBinaryAndTerminal,1,3,classical_heldout
SimpleGraph.Adj.card_commonNeighbors_lt_degree,1,2,classical_heldout
Stream'.Seq.at_least_as_long_as_coind,1,2,classical_heldout
WeierstrassCurve.Projective.addX_of_Z_eq_zero_right,1,6,classical_heldout
Polynomial.trinomial_natTrailingDegree,1,6,classical_heldout
ComplexShape.down_nat_odd_add,0,,train
IsLocalization.height_comap,1,6,classical_heldout
WeierstrassCurve.Jacobian.addX_of_Z_eq_zero_right,0,,train
PeriodPair.lattice_eq_span_range_basis,1,4,classical_heldout
ProbabilityTheory.Kernel.const_prod_comp,1,5,classical_heldout
UniformContinuous.pow_const,0,,train
Cubic.eq_sum_three_roots,1,4,classical_heldout
MeasureTheory.SimpleFunc.FinMeasSupp.mul,1,6,classical_heldout
Nat.ascFactorial_eq_factorial_mul_choose,1,4,classical_heldout
Finset.prod_eq_prod_range_sdiff,1,4,classical_heldout
MeasureTheory.SimpleFunc.memLp_approxOn,1,4,classical_heldout
SchwartzMap.smulLeftCLM_sub,1,3,classical_heldout
IsSMulRegular.isSMulRegular_on_quot_iff_smul_top_inf_eq_smul,0,,train
MeasureTheory.ae_eq_of_forall_setLIntegral_eq_of_sigmaFinite₀,1,4,classical_heldout
Finset.subset_map_symm,0,,train
UniformConvergenceCLM.continuousEvalConst,0,,train
isFullyInvariant_iff_sSup_isotypicComponents,1,8,classical_heldout
IsPrimitiveRoot.mk_of_lt,1,7,classical_heldout
MvPolynomial.mem_coeffsIn_iff_coeffs_subset,1,2,classical_heldout
spectralNorm_one,1,4,classical_heldout
Tactic.NormNum.isNNRat_realSqrt_of_isNNRat,1,3,classical_heldout
Pell.yz_sub,0,,train
NumberField.InfinitePlace.isReal_iff,1,5,classical_heldout
Finset.Nat.antidiagonal_filter_le_fst_of_le,0,,test
MulAction.isMultiplyPreprimitive_ofStabilizer,1,4,classical_heldout
sum_mulVec_of_mem_doublyStochastic,1,5,classical_heldout
MeasureTheory.levyProkhorovDist_le_of_forall_le,1,5,classical_heldout
UniqueDiffWithinAt.mono,0,,val
List.le_minimum_of_forall_le,0,,train
closure_image_mem_nhds_of_isUniformInducing,1,8,classical_heldout
MvPowerSeries.truncFinset_map,1,2,classical_heldout
Polynomial.degree_C_mul_X_pow_le,1,4,classical_heldout
Composition.eq_ones_iff,0,,train
StarConvex.linear_image,0,,train
CompleteLattice.IsSupClosedCompact.wellFoundedGT,1,6,classical_heldout
CategoryTheory.StrongMono.iff_of_arrow_iso,1,5,classical_heldout
PowerSeries.derivative_exp,1,3,classical_heldout
WeierstrassCurve.Projective.equiv_iff_eq_of_Z_eq',0,,test
Tactic.ComputeAsymptotics.Seq.dist_cons_cons,1,2,classical_heldout
PeriodPair.derivWeierstrassP_neg,1,4,classical_heldout
PadicInt.zmod_congr_of_sub_mem_span_aux,1,4,classical_heldout
CategoryTheory.ObjectProperty.map_isoClosure,0,,train
measurableAtom_subset_of_mem,0,,train
Real.rpow_of_add_eq,1,4,classical_heldout
Turing.ListBlank.nth_zero,0,,val
AddCircle.norm_div_natCast,1,3,classical_heldout
IsAlgebraic.restrictScalars_of_isIntegral,1,2,classical_heldout
SimpleGraph.Walk.ext_getVert,1,4,classical_heldout
Class.mem_sUnion,0,,train
Computation.map_comp,0,,train
Multiset.rel_replicate_left,1,7,classical_heldout
Module.DirectLimit.lift_injective,1,5,classical_heldout
stabilizer_isOpen_of_isIntegral,1,5,classical_heldout
EuclideanGeometry.orthogonalProjection_eq_orthogonalProjection_iff_vsub_mem,1,3,classical_heldout
RootPairing.mem_range_root_of_mem_range_reflection_of_mem_range_root,0,,train
AnalyticAt.pow,1,8,classical_heldout
IsPrimitiveRoot.adjoin_pair_eq,1,5,classical_heldout
Function.locallyFinsuppWithin.closedSupport,1,3,classical_heldout
CategoryTheory.Adjunction.conjugateEquiv_leftAdjointCompIso_inv,0,,train
ExpGrowth.expGrowthInf_mul_le',1,6,classical_heldout
Finsupp.update_eq_single_add,1,3,classical_heldout
Submodule.fg_of_fg_map_injective,1,5,classical_heldout
MulAction.fst_mem_orbit_of_mem_orbit,0,,val
AlgebraicGeometry.geometrically_iff_of_commRing_of_isClosedUnderIsomorphisms,1,4,classical_heldout
CurveIntegrable.intervalIntegrable_curveIntegralFun_trans_left,1,3,classical_heldout
Asymptotics.isEquivalent_const_iff_tendsto,1,5,classical_heldout
CategoryTheory.IsCardinalFilteredGenerator.of_isDense,1,3,classical_heldout
List.getElem_rotate,1,7,classical_heldout
